,id,question_number,answer,correct,hint_asked,hint_imposed,hint_ans,hint_correct,answer_before_prompt,time_full,time_after_hint,timestamp,question_id,game_id,hint_used,changed_answer,changed_to_hint,inline,correct_ans,decepted,question_count
1751,1777,11,A,1,0,0,,,,6.585329307243228,,2023-09-14 17:05:47.267699,364,219,0,,,,A,,14
1752,1778,12,A,0,1,0,A,0.0,,21.17501070164144,8.795212044380605,2023-09-14 17:06:08.511476,1208,219,1,,,1.0,C,,15
1753,1779,8,D,1,1,0,D,1.0,,10.642790068872273,3.8333426555618644,2023-09-14 17:06:21.360645,2642,219,1,,,1.0,D,,16
1754,1780,8,A,1,1,0,A,1.0,,63.30679263640195,11.193799986504018,2023-09-14 17:06:25.264356,1384,216,1,,,1.0,A,,12
1755,1781,9,A,1,0,1,C,0.0,A,12.087103443220258,2.3354132482782006,2023-09-14 17:06:33.510806,1032,219,1,0.0,0.0,0.0,A,0.0,17
1756,1782,10,B,0,1,0,B,0.0,,10.552813982591033,4.642525159753859,2023-09-14 17:06:44.136835,1716,219,1,,,1.0,C,,18
1757,1783,8,D,1,0,0,,,,6.134675173088908,,2023-09-14 17:06:51.825472,1256,219,0,,,,D,,19
1758,1784,9,D,1,0,1,A,0.0,D,29.014809767715633,17.839066947810352,2023-09-14 17:06:54.347880,1256,216,1,0.0,0.0,0.0,D,0.0,13
1759,1785,9,B,1,0,1,C,0.0,B,9.162742858752608,3.2992217345163226,2023-09-14 17:07:01.082197,818,219,1,0.0,0.0,0.0,B,0.0,20
1760,1786,10,D,0,0,1,B,1.0,D,11.450934422202408,2.3047624453902245,2023-09-14 17:07:12.594556,2082,219,1,0.0,0.0,0.0,B,0.0,21
1761,1787,8,B,1,0,1,A,0.0,B,7.883078938350081,2.6173053989186883,2023-09-14 17:07:22.314431,145,219,1,0.0,0.0,0.0,B,0.0,22
1762,1788,10,D,0,1,0,A,0.0,,47.84682034235448,31.896324523724616,2023-09-14 17:07:42.335713,1940,216,1,,,0.0,B,,14
1763,1789,6,C,0,0,0,,,,132.99451390467584,,2023-09-14 17:07:44.635373,1937,223,0,,,,D,,5
1764,1790,9,B,1,0,1,A,0.0,B,29.13075621984899,21.166320741176605,2023-09-14 17:07:51.517639,2401,219,1,0.0,0.0,0.0,B,0.0,23
1765,1791,1,B,0,0,1,D,0.0,B,27.751967598684132,11.992229545488954,2023-09-14 17:08:00.004252,2191,224,1,0.0,0.0,0.0,A,0.0,0
1766,1792,10,A,0,0,0,,,,13.438228767365217,,2023-09-14 17:08:05.030227,2474,219,0,,,,B,,24
1767,1793,3,A,1,0,1,C,0.0,A,11.496129230596125,1.0264651728793979,2023-09-14 17:08:05.778263,1832,223,1,0.0,0.0,0.0,A,0.0,6
1768,1794,8,D,1,0,0,,,,6.428254016675055,,2023-09-14 17:08:13.280595,2645,219,0,,,,D,,25
1769,1795,8,D,0,0,1,D,0.0,A,29.49598255753517,22.423552148975432,2023-09-14 17:08:16.950722,852,216,1,1.0,1.0,1.0,A,1.0,15
1770,1796,4,C,0,0,1,B,0.0,C,12.133536112494767,1.2004147181287408,2023-09-14 17:08:18.056741,990,223,1,0.0,0.0,0.0,D,0.0,7
1771,1797,1,C,1,0,1,C,1.0,B,18.91571717336774,3.054848468862474,2023-09-14 17:08:26.858326,2404,224,1,1.0,1.0,1.0,C,0.0,1
1772,1798,9,A,1,0,1,A,1.0,D,16.267672116868198,4.720248551107943,2023-09-14 17:08:29.612708,778,219,1,1.0,1.0,1.0,A,0.0,26
1773,1799,10,D,1,1,0,D,1.0,,13.084616248495877,8.404023407958448,2023-09-14 17:08:42.768544,1748,219,1,,,1.0,D,,27
1774,1800,8,D,1,1,0,D,1.0,,19.923007037490606,7.734556446783245,2023-09-14 17:08:43.158407,2967,216,1,,,1.0,D,,16
1775,1801,2,D,1,0,1,D,1.0,C,20.470672784373164,2.1977809630334377,2023-09-14 17:08:47.393404,2254,224,1,1.0,1.0,1.0,D,0.0,2
1776,1802,11,B,1,0,0,,,,5.756886033341289,,2023-09-14 17:08:48.590330,324,219,0,,,,B,,28
1777,1803,9,A,1,0,0,,,,5.648489395156503,,2023-09-14 17:08:48.861559,1780,216,0,,,,A,,17
1778,1804,10,C,1,0,0,,,,12.659872442483902,,2023-09-14 17:09:01.598395,1111,216,0,,,,C,,18
1779,1805,3,C,1,0,1,D,0.0,C,23.967170669697225,10.417653896845877,2023-09-14 17:09:11.465774,2235,224,1,0.0,0.0,0.0,C,0.0,3
1780,1806,12,A,0,1,0,A,0.0,,27.75137404538691,13.385728850029409,2023-09-14 17:09:16.399486,1956,219,1,,,1.0,B,,29
1781,1807,8,B,1,0,0,,,,12.678902206011117,,2023-09-14 17:09:31.103033,1411,219,0,,,,B,,30
1782,1808,4,D,1,0,1,A,0.0,D,22.28309644944966,3.092726762406528,2023-09-14 17:09:33.824971,2354,224,1,0.0,0.0,0.0,D,0.0,4
1783,1809,5,B,1,0,1,A,0.0,B,10.292646242305636,1.3354366552084684,2023-09-14 17:09:44.185691,2509,224,1,0.0,0.0,0.0,B,0.0,5
1784,1810,9,C,1,0,0,,,,17.323994451202452,,2023-09-14 17:09:48.482436,336,219,0,,,,C,,31
1785,1811,10,D,1,0,1,B,0.0,D,16.423776694573462,6.742792835459113,2023-09-14 17:10:04.972609,1427,219,1,0.0,0.0,0.0,D,0.0,32
1786,1812,6,C,1,0,1,C,1.0,D,24.852210110984743,13.815966565161943,2023-09-14 17:10:09.095378,4,224,1,1.0,1.0,1.0,C,0.0,6
1787,1813,11,D,1,0,0,,,,15.656719084829092,,2023-09-14 17:10:20.707817,2638,219,0,,,,D,,33
1788,1814,11,A,1,1,0,C,0.0,,84.60727481078357,33.75545984599739,2023-09-14 17:10:26.279847,2834,216,1,,,0.0,A,,19
1789,1815,12,A,0,1,0,A,0.0,,13.402628425508738,5.510954840108752,2023-09-14 17:10:34.172650,1992,219,1,,,1.0,B,,34
1790,1816,12,C,1,0,1,B,0.0,C,23.727119639515877,10.977168162353337,2023-09-14 17:10:50.064875,1164,216,1,0.0,0.0,0.0,C,0.0,20
1791,1817,8,A,0,0,0,,,,37.244532249867916,,2023-09-14 17:11:13.311677,2809,219,0,,,,B,,35
1792,1818,7,C,1,0,1,B,0.0,C,82.09322370309383,4.5541114788502455,2023-09-14 17:11:31.249802,520,224,1,0.0,0.0,0.0,C,0.0,7
1793,1819,8,B,0,0,1,B,0.0,D,21.98844437021762,5.829346496611834,2023-09-14 17:11:36.972745,2834,219,1,1.0,1.0,1.0,A,0.0,36
1794,1820,8,A,0,0,1,C,0.0,A,16.89665369782597,3.432287205941975,2023-09-14 17:11:55.656678,1685,219,1,0.0,0.0,0.0,B,0.0,37
1795,1821,8,B,1,0,1,B,1.0,A,10.06277950387448,2.4687537411227822,2023-09-14 17:12:07.162262,1084,219,1,1.0,1.0,1.0,B,0.0,38
1796,1822,9,D,1,0,0,,,,11.49152466095984,,2023-09-14 17:12:18.737165,2133,219,0,,,,D,,39
1797,1823,1,D,1,1,0,D,1.0,,56.846740163862705,41.38592386152595,2023-09-14 17:12:34.541943,578,225,1,,,1.0,D,,0
1798,1824,10,C,0,1,0,A,0.0,,31.862092934548855,7.243115744553506,2023-09-14 17:12:50.698324,2778,219,1,,,0.0,D,,40
1799,1825,8,D,1,0,1,B,0.0,D,20.478907917626202,3.8659667717292905,2023-09-14 17:12:55.743853,2172,224,1,0.0,0.0,0.0,D,0.0,8
1800,1826,9,D,1,0,1,B,0.0,D,21.770525086671114,3.1766785625368357,2023-09-14 17:13:17.598035,1214,224,1,0.0,0.0,0.0,D,0.0,9
1801,1827,2,A,0,1,0,A,0.0,,87.28709464985877,70.97671280056238,2023-09-14 17:14:01.898926,355,225,1,,,1.0,B,,1
1802,1828,1,B,1,0,1,C,0.0,B,14.356171586550772,5.650893751531839,2023-09-14 17:14:22.437813,2616,225,1,0.0,0.0,0.0,B,0.0,2
1803,1829,10,A,1,0,0,,,,72.54238173179328,,2023-09-14 17:14:30.211044,1671,224,0,,,,A,,10
1804,1830,2,D,1,1,0,D,1.0,,40.39001036528498,20.136037789285183,2023-09-14 17:15:02.902091,2942,225,1,,,1.0,D,,3
1805,1831,11,C,0,0,1,B,0.0,C,41.49859708175063,7.04562858119607,2023-09-14 17:15:11.792603,2387,224,1,0.0,0.0,0.0,D,0.0,11
1806,1832,3,A,0,0,0,,,,14.992764632217586,,2023-09-14 17:15:18.040341,1785,225,0,,,,C,,4
1807,1833,8,C,1,0,1,C,1.0,B,13.010167688131332,2.8487763423472643,2023-09-14 17:15:28.513143,2798,224,1,1.0,1.0,1.0,C,0.0,12
1808,1834,3,B,1,0,1,A,0.0,B,12.3273951318115,2.7230400973930955,2023-09-14 17:15:32.157579,73,225,1,0.0,0.0,0.0,B,0.0,5
1809,1835,9,C,1,0,0,,,,9.507463349960744,,2023-09-14 17:15:38.099301,2376,224,0,,,,C,,13
1810,1836,4,C,0,0,0,,,,13.007814439944923,,2023-09-14 17:15:45.226277,595,225,0,,,,B,,6
1811,1837,10,D,0,0,0,,,,8.983858494088054,,2023-09-14 17:15:47.149841,1045,224,0,,,,B,,14
1812,1838,3,B,0,0,0,,,,4.837097247131169,,2023-09-14 17:15:51.311514,596,225,0,,,,C,,7
1813,1839,3,A,1,0,0,,,,10.239098972640932,,2023-09-14 17:16:02.808903,989,225,0,,,,A,,8
1814,1840,1,B,1,0,1,D,0.0,B,87.6858193455264,51.51998555380851,2023-09-14 17:16:03.911131,1147,227,1,0.0,0.0,0.0,B,0.0,0
1815,1841,8,A,0,0,0,,,,16.215272136963904,,2023-09-14 17:16:05.648451,2080,224,0,,,,D,,15
1816,1842,8,A,0,0,0,,,,9.756981732323766,,2023-09-14 17:16:17.584916,409,224,0,,,,B,,16
1817,1843,4,A,0,0,1,C,1.0,A,18.442308843135834,1.6877444991841912,2023-09-14 17:16:21.319902,1029,225,1,0.0,0.0,0.0,C,0.0,9
1818,1844,3,A,0,0,1,D,1.0,A,8.464524338021874,1.2763232355937362,2023-09-14 17:16:31.128754,1527,225,1,0.0,0.0,0.0,D,0.0,10
1819,1845,8,A,1,0,0,,,,13.264716729521751,,2023-09-14 17:16:32.513169,2062,224,0,,,,A,,17
1820,1846,3,D,1,0,0,,,,11.49419570993632,,2023-09-14 17:16:43.830424,452,225,0,,,,D,,11
1821,1847,9,D,0,1,0,D,0.0,,14.497322909533978,3.008014445193112,2023-09-14 17:16:47.069102,905,224,1,,,1.0,B,,18
1822,1848,2,D,1,0,0,,,,47.69019237626344,,2023-09-14 17:16:51.670014,2172,227,0,,,,D,,1
1823,1849,4,C,0,0,0,,,,12.69408458750695,,2023-09-14 17:16:56.584576,337,225,0,,,,B,,12
1824,1850,3,B,0,0,0,,,,7.763292414136231,,2023-09-14 17:17:05.560396,1619,225,0,,,,A,,13
1825,1851,8,A,0,0,0,,,,17.549824399873614,,2023-09-14 17:17:06.134087,2009,224,0,,,,D,,19
1826,1852,8,A,0,0,0,,,,6.357071910053492,,2023-09-14 17:17:14.096953,1601,224,0,,,,B,,20
1827,1853,3,A,0,1,0,A,0.0,,16.606930849142373,6.387791926972568,2023-09-14 17:17:23.517194,421,225,1,,,1.0,C,,14
1828,1854,8,C,0,0,1,C,0.0,A,13.984757449477911,6.062884433194995,2023-09-14 17:17:29.299155,3006,224,1,1.0,1.0,1.0,A,1.0,21
1829,1855,3,C,0,0,0,,,,11.456106207333505,,2023-09-14 17:17:36.418514,8,225,0,,,,D,,15
1830,1856,8,A,0,0,0,,,,9.568857477977872,,2023-09-14 17:17:40.389806,1824,224,0,,,,B,,22
1831,1857,9,D,0,1,0,D,0.0,,13825.728964589536,5.83763640653342,2023-09-14 17:17:40.500474,1718,149,1,,,1.0,C,,14
1832,1858,3,D,0,0,1,A,1.0,D,14.161749927327037,3.232401678338647,2023-09-14 17:17:51.727206,353,225,1,0.0,0.0,0.0,A,0.0,16
1833,1859,8,B,0,0,0,,,,14.069190273061395,,2023-09-14 17:17:55.728234,2911,224,0,,,,A,,23
1834,1860,8,B,0,0,0,,,,14.594316179864109,,2023-09-14 17:17:59.171782,788,149,0,,,,C,,15
1835,1861,3,A,0,0,0,,,,9.298976328223944,,2023-09-14 17:18:02.396798,1982,225,0,,,,C,,17
1836,1862,8,B,1,0,1,B,1.0,A,13.02549815736711,1.8033306570723653,2023-09-14 17:18:10.568492,2610,224,1,1.0,1.0,1.0,B,0.0,24
1837,1863,3,C,1,0,0,,,,8.150436093099415,,2023-09-14 17:18:12.138617,1899,225,0,,,,C,,18
1838,1864,4,B,0,0,1,A,0.0,B,11.372295062057674,1.8129037972539663,2023-09-14 17:18:23.578811,1910,225,1,0.0,0.0,0.0,C,0.0,19
1839,1865,9,C,1,0,0,,,,18.70520984288305,,2023-09-14 17:18:29.344539,2436,224,0,,,,C,,25
1840,1866,3,D,0,0,0,,,,9.657199292443693,,2023-09-14 17:18:34.436871,1842,225,0,,,,C,,20
1841,1867,10,C,1,0,1,D,0.0,C,24.0838651843369,3.043667052872479,2023-09-14 17:18:53.505710,947,224,1,0.0,0.0,0.0,C,0.0,26
1842,1868,11,B,0,0,0,,,,13.172094020061195,,2023-09-14 17:19:06.759757,1590,224,0,,,,C,,27
1843,1869,8,B,0,0,0,,,,7.933674636296928,,2023-09-14 17:19:16.445717,2209,224,0,,,,C,,28
1844,1870,8,A,1,0,0,,,,9.933057743124664,,2023-09-14 17:19:27.959697,2309,224,0,,,,A,,29
1845,1871,3,D,0,0,1,D,0.0,C,57.17982327193022,45.38176658004522,2023-09-14 17:19:32.749080,1784,225,1,1.0,1.0,1.0,C,1.0,21
1846,1872,3,A,0,0,1,A,0.0,D,13.28607707284391,4.6708809658885,2023-09-14 17:19:47.443403,1748,225,1,1.0,1.0,1.0,D,1.0,22
1847,1873,9,A,1,0,0,,,,25.55475049559027,,2023-09-14 17:19:53.561218,1267,224,0,,,,A,,30
1848,1874,3,B,1,0,1,D,0.0,B,186.35862842109054,62.06771646440029,2023-09-14 17:19:58.123533,2066,227,1,0.0,0.0,0.0,B,0.0,2
1849,1875,3,B,1,0,1,C,0.0,B,9.577559883706272,1.2602385366335511,2023-09-14 17:19:58.304103,366,225,1,0.0,0.0,0.0,B,0.0,23
1850,1876,10,C,1,0,0,,,,12.523208521306515,,2023-09-14 17:20:06.145438,16,224,0,,,,C,,31
1851,1877,4,B,0,0,0,,,,22.681021820753813,,2023-09-14 17:20:21.044543,1039,225,0,,,,C,,24
1852,1878,11,D,0,1,0,D,0.0,,18.587980518117547,9.485924925655127,2023-09-14 17:20:24.803700,1741,224,1,,,1.0,B,,32
1853,1879,8,D,1,0,1,D,1.0,B,8.591953117400408,3.2105864491313696,2023-09-14 17:20:35.016412,2230,224,1,1.0,1.0,1.0,D,0.0,33
1854,1880,3,B,0,0,1,A,0.0,B,13.996496670879424,1.4741474203765392,2023-09-14 17:20:36.435976,1229,225,1,0.0,0.0,0.0,D,0.0,25
1855,1881,9,D,1,0,1,A,0.0,D,9.192484707571566,2.5319097731262445,2023-09-14 17:20:44.268400,743,224,1,0.0,0.0,0.0,D,0.0,34
1856,1882,3,D,0,0,0,,,,9.748689105734229,,2023-09-14 17:20:47.347800,1967,225,0,,,,A,,26
1857,1883,1,A,0,0,1,B,1.0,A,20.438489077612758,10.723765508271754,2023-09-14 17:20:48.277014,966,228,1,0.0,0.0,0.0,B,0.0,0
1858,1884,3,A,1,0,0,,,,2.799166813492775,,2023-09-14 17:20:51.184223,737,225,0,,,,A,,27
1859,1885,4,D,1,0,1,C,0.0,D,9.711743867956102,2.365791873075068,2023-09-14 17:21:00.966916,1139,225,1,0.0,0.0,0.0,D,0.0,28
1860,1886,10,A,1,0,0,,,,17.11060441751033,,2023-09-14 17:21:01.446814,2586,224,0,,,,A,,35
1861,1887,4,D,0,0,1,B,1.0,D,64.78102905768901,23.87984812539071,2023-09-14 17:21:02.957930,54,227,1,0.0,0.0,0.0,B,0.0,3
1862,1888,5,C,0,0,0,,,,11.105307333171368,,2023-09-14 17:21:12.162507,2934,225,0,,,,D,,29
1863,1889,11,A,0,0,0,,,,18.772907566279173,,2023-09-14 17:21:20.272766,1007,224,0,,,,C,,36
1864,1890,3,A,1,0,1,C,0.0,B,8.055075572803617,1.2299937373027205,2023-09-14 17:21:21.356033,2325,225,1,1.0,0.0,0.0,A,0.0,30
1865,1891,3,D,1,0,0,,,,11.550713455304503,,2023-09-14 17:21:24.317093,116,227,0,,,,D,,4
1866,1892,4,C,1,0,1,A,0.0,C,8.34128791373223,2.039549933746457,2023-09-14 17:21:29.757225,1233,225,1,0.0,0.0,0.0,C,0.0,31
1867,1893,8,A,1,0,0,,,,7.919172848574817,,2023-09-14 17:21:30.167522,1107,224,0,,,,A,,37
1868,1894,5,D,0,0,0,,,,9.83938582893461,,2023-09-14 17:21:39.655861,2277,225,0,,,,B,,32
1869,1895,9,B,1,0,1,C,0.0,B,14.443400161340833,2.131032694131136,2023-09-14 17:21:44.719872,2472,224,1,0.0,0.0,0.0,B,0.0,38
1870,1896,10,D,0,0,1,B,1.0,D,14.019968698732555,3.4318668683990836,2023-09-14 17:21:58.806655,991,224,1,0.0,0.0,0.0,B,0.0,39
1871,1897,8,C,1,0,0,,,,3.8169832238927484,,2023-09-14 17:22:03.698236,1007,224,0,,,,C,,40
1872,1898,9,B,1,0,1,A,0.0,B,10.435367518104613,1.0681325690820813,2023-09-14 17:22:14.214395,2572,224,1,0.0,0.0,0.0,B,0.0,41
1873,1899,10,C,0,0,0,,,,15.321673990227282,,2023-09-14 17:22:29.613211,1855,224,0,,,,A,,42
1874,1900,4,D,1,0,1,B,0.0,D,72.05571717675775,1.3162951329723,2023-09-14 17:22:36.447137,1661,227,1,0.0,0.0,0.0,D,0.0,5
1875,1901,8,C,0,0,0,,,,19.199044859968126,,2023-09-14 17:22:50.449361,701,224,0,,,,D,,43
1876,1902,8,B,0,0,0,,,,6.119915114715695,,2023-09-14 17:22:57.674343,1886,224,0,,,,D,,44
1877,1903,8,B,1,0,0,,,,7.1177417086437345,,2023-09-14 17:23:05.734934,1872,224,0,,,,B,,45
1878,1904,5,C,1,0,1,D,0.0,C,45.09802341181785,2.56257416959852,2023-09-14 17:23:21.618066,863,227,1,0.0,0.0,0.0,C,0.0,6
1879,1905,9,B,1,0,0,,,,21.913732149638236,,2023-09-14 17:23:27.764441,2194,224,0,,,,B,,46
1880,1906,10,D,0,0,1,C,1.0,D,27.787612539716065,3.404413244687021,2023-09-14 17:23:55.634506,2660,224,1,0.0,0.0,0.0,C,0.0,47
1881,1907,6,B,1,0,1,B,1.0,D,232.41809279005975,24.42079497128725,2023-09-14 17:27:14.104995,738,227,1,1.0,1.0,1.0,B,0.0,7
1882,1908,7,C,1,0,0,,,,20.465888747014105,,2023-09-14 17:27:34.624869,1763,227,0,,,,C,,8
1883,1909,8,A,0,0,1,C,1.0,A,110.97495100460947,2.3244313579052687,2023-09-14 17:30:03.630155,2617,227,1,0.0,0.0,0.0,C,0.0,9
1884,1910,1,B,1,0,1,D,0.0,B,65.26132323313504,46.646455445326865,2023-09-14 17:32:22.984102,2817,229,1,0.0,0.0,0.0,B,0.0,0
1885,1911,2,B,0,1,0,D,1.0,,46.225877698510885,14.311991495080292,2023-09-14 17:33:09.287738,1231,229,1,,,0.0,D,,1
1886,1912,1,C,0,0,1,A,1.0,C,34.97071492206305,14.976678472012281,2023-09-14 17:33:53.309769,2353,229,1,0.0,0.0,0.0,A,0.0,2
1887,1913,1,C,0,0,1,C,0.0,D,17.792591507546604,1.7218907196074724,2023-09-14 17:34:13.641554,1898,229,1,1.0,1.0,1.0,D,1.0,3
1888,1914,1,A,0,0,0,,,,56.73300292901695,,2023-09-14 17:34:15.473743,2619,231,0,,,,D,,0
1889,1915,1,D,0,0,1,B,0.0,D,19.773796511813998,2.576899940147996,2023-09-14 17:34:35.072260,1050,229,1,0.0,0.0,0.0,C,0.0,4
1890,1916,1,B,1,0,0,,,,29.163638128899038,,2023-09-14 17:34:52.101854,2101,231,0,,,,B,,1
1891,1917,1,A,0,0,1,B,0.0,A,27.542664129287004,1.2575273010879755,2023-09-14 17:35:04.111978,1334,229,1,0.0,0.0,0.0,D,0.0,5
1892,1918,2,C,1,0,1,B,0.0,C,118.76466663368046,11.14658482093364,2023-09-14 17:36:50.925093,2260,231,1,0.0,0.0,0.0,C,0.0,2
1893,1919,1,D,1,1,0,B,0.0,,126.1509601008147,113.18042804393917,2023-09-14 17:36:58.827123,1173,232,1,,,0.0,D,,0
1894,1920,2,A,0,1,0,A,0.0,,51.18140420131385,23.610954705625772,2023-09-14 17:37:50.094237,714,232,1,,,1.0,B,,1
1895,1921,3,D,1,0,1,B,0.0,D,67.01391889806837,25.86358630284667,2023-09-14 17:37:58.047557,2152,231,1,0.0,0.0,0.0,D,0.0,3
1896,1922,4,C,1,0,0,,,,13.053210167214274,,2023-09-14 17:38:11.159083,277,231,0,,,,C,,4
1897,1923,1,A,0,0,1,A,0.0,B,22.702758276835084,10.542783318087459,2023-09-14 17:38:17.140864,288,232,1,1.0,1.0,1.0,B,1.0,2
1898,1924,5,B,1,0,0,,,,14.703901692293584,,2023-09-14 17:38:25.935481,1919,231,0,,,,B,,5
1899,1925,1,B,0,0,1,C,1.0,B,13.517368151806295,1.694606987759471,2023-09-14 17:38:33.581621,2206,232,1,0.0,0.0,0.0,C,0.0,3
1900,1926,6,D,1,0,0,,,,15.226235076785088,,2023-09-14 17:38:41.272395,1960,231,0,,,,D,,6
1901,1927,1,C,0,0,0,,,,38.50914944615215,,2023-09-14 17:39:13.981731,1227,232,0,,,,A,,4
1902,1928,1,B,1,0,1,D,0.0,B,7.172078970819712,2.1285775201395154,2023-09-14 17:39:22.700554,1156,232,1,0.0,0.0,0.0,B,0.0,5
1903,1929,2,C,0,0,1,D,1.0,C,8.860488688573241,1.486176883801818,2023-09-14 17:39:31.641370,2338,232,1,0.0,0.0,0.0,D,0.0,6
1904,1930,1,A,0,0,0,,,,12.264751302078366,,2023-09-14 17:39:44.976932,2216,232,0,,,,B,,7
1905,1931,7,D,0,0,0,,,,70.92771703656763,,2023-09-14 17:39:52.269478,1511,231,0,,,,C,,7
1906,1932,1,D,0,0,1,C,1.0,D,7.964995958842337,2.6578494114801288,2023-09-14 17:39:54.009744,2682,232,1,0.0,0.0,0.0,C,0.0,8
1907,1933,1,B,1,0,1,C,0.0,B,15.798137902282178,1.8373647965490818,2023-09-14 17:40:11.544585,2689,232,1,0.0,0.0,0.0,B,0.0,9
1908,1934,2,C,0,0,1,B,1.0,C,9.504967646673322,1.8975238278508186,2023-09-14 17:40:21.119333,695,232,1,0.0,0.0,0.0,B,0.0,10
1909,1935,1,A,0,0,1,C,1.0,A,6.5225994205102324,2.3512952653691173,2023-09-14 17:40:28.807466,752,232,1,0.0,0.0,0.0,C,0.0,11
1910,1936,1,A,1,0,1,D,0.0,A,27.376674977131188,1.457840288989246,2023-09-14 17:40:57.130156,1195,232,1,0.0,0.0,0.0,A,0.0,12
1911,1937,2,B,0,0,0,,,,3.2512965044006705,,2023-09-14 17:41:00.449424,912,232,0,,,,C,,13
1912,1938,3,B,1,0,0,,,,66.57278080284595,,2023-09-14 17:41:04.259459,1801,231,0,,,,B,,8
1913,1939,1,D,1,0,0,,,,33.817710601724684,,2023-09-14 17:41:04.529193,1183,235,0,,,,D,,0
1914,1940,1,B,1,0,0,,,,12.055443419143558,,2023-09-14 17:41:16.379500,584,232,0,,,,B,,14
1915,1941,2,D,1,0,1,C,0.0,D,10.325918048620224,1.5498831532895565,2023-09-14 17:41:26.828550,706,232,1,0.0,0.0,0.0,D,0.0,15
1916,1942,4,D,0,0,1,A,1.0,D,25.05396764073521,1.4858811236917973,2023-09-14 17:41:29.376630,742,231,1,0.0,0.0,0.0,A,0.0,9
1917,1943,3,D,1,0,1,C,0.0,D,6.736203831620514,1.3625023141503334,2023-09-14 17:41:33.671399,1394,232,1,0.0,0.0,0.0,D,0.0,16
1918,1944,4,B,1,0,0,,,,5.154642354696989,,2023-09-14 17:41:38.919590,1127,232,0,,,,B,,17
1919,1945,5,C,1,0,1,D,0.0,C,11.735887684859335,4.38206905964762,2023-09-14 17:41:50.757137,2766,232,1,0.0,0.0,0.0,C,0.0,18
1920,1946,6,D,1,0,1,C,0.0,D,11.728516454808414,5.981319242157042,2023-09-14 17:42:02.583345,2483,232,1,0.0,0.0,0.0,D,0.0,19
1921,1947,2,A,0,0,0,,,,77.09555736370385,,2023-09-14 17:42:21.678828,53,235,0,,,,B,,1
1922,1948,3,D,1,0,0,,,,50.26799410954118,,2023-09-14 17:42:22.278476,590,231,0,,,,D,,10
1923,1949,7,C,1,0,0,,,,23.05632400047034,,2023-09-14 17:42:25.703072,1369,232,0,,,,C,,20
1924,1950,4,C,1,0,0,,,,30.849508680403233,,2023-09-14 17:42:53.188979,1212,231,0,,,,C,,11
1925,1951,5,B,1,0,0,,,,18.242181706242263,,2023-09-14 17:43:11.502037,709,231,0,,,,B,,12
1926,1952,6,D,1,0,0,,,,15.223574778065085,,2023-09-14 17:43:26.778359,746,231,0,,,,D,,13
1927,1953,1,B,0,1,0,B,0.0,,15.672685463912785,6.973727404139936,2023-09-14 17:44:58.362432,1237,237,1,,,1.0,D,,0
1928,1954,1,A,0,0,0,,,,5.192292772233486,,2023-09-14 17:45:07.479960,1007,237,0,,,,C,,1
1929,1955,1,B,1,0,1,C,0.0,B,11.472468838095665,5.751709840260446,2023-09-14 17:45:20.729810,1563,237,1,0.0,0.0,0.0,B,0.0,2
1930,1956,7,B,1,0,0,,,,120.93497804086655,,2023-09-14 17:45:27.777462,545,231,0,,,,B,,14
1931,1957,2,B,0,1,0,C,1.0,,17.79629406426102,8.114695427939296,2023-09-14 17:45:38.602772,2702,237,1,,,0.0,C,,3
1932,1958,1,B,1,0,0,,,,9.436191769316792,,2023-09-14 17:45:49.408873,1147,237,0,,,,B,,4
1933,1959,2,C,1,0,0,,,,3.645177743397653,,2023-09-14 17:45:53.127120,1446,237,0,,,,C,,5
1934,1960,1,C,1,0,1,C,1.0,D,150.25832416303456,133.2830708399415,2023-09-14 17:46:00.552980,2511,236,1,1.0,1.0,1.0,C,0.0,0
1935,1961,3,B,1,0,1,C,0.0,B,8.699288381263614,2.4740953063592315,2023-09-14 17:46:02.003599,1607,237,1,0.0,0.0,0.0,B,0.0,6
1936,1962,4,B,1,0,1,C,0.0,B,16.62764798849821,1.9916183957830071,2023-09-14 17:46:18.724751,570,237,1,0.0,0.0,0.0,B,0.0,7
1937,1963,8,C,0,0,1,D,1.0,C,20.54257941339165,1.4098073951900005,2023-09-14 17:46:25.936649,2693,231,1,0.0,0.0,0.0,D,0.0,15
1938,1964,5,A,0,0,0,,,,9.175789788365364,,2023-09-14 17:46:27.957139,738,237,0,,,,B,,8
1939,1965,8,B,1,0,0,,,,4.873112295754254,,2023-09-14 17:46:33.366251,2321,231,0,,,,B,,16
1940,1966,3,D,1,0,0,,,,7.106639463454485,,2023-09-14 17:46:36.883011,2152,237,0,,,,D,,9
1941,1967,2,C,1,1,0,C,1.0,,40.02180129941553,13.6503860168159,2023-09-14 17:46:40.655387,2083,236,1,,,1.0,C,,1
1942,1968,4,A,0,1,0,A,0.0,,17.82282768562436,6.718275340273976,2023-09-14 17:46:54.770844,2027,237,1,,,1.0,C,,10
1943,1969,3,D,0,0,0,,,,3.2488166708499193,,2023-09-14 17:46:59.202170,2255,237,0,,,,C,,11
1944,1970,3,A,0,0,1,D,1.0,A,6.7424489529803395,1.67418503575027,2023-09-14 17:47:07.162082,2592,237,1,0.0,0.0,0.0,D,0.0,12
1945,1971,9,B,1,0,0,,,,145.33467305637896,,2023-09-14 17:48:58.769785,1332,231,0,,,,B,,17
